"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value"
"pit-trial","40","452517","0.0-2.0-11.2-3.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","-1","","","16","1286","965","&#9761;","elianto","#3366ff99","-1","-1","1","0","[]","0","0","2",""
"pit-trial","41","455833","0.0-2.0-11.2-4.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","461.59999999403954","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","0","[1312]","1","0","2",""
"pit-trial","42","458905","0.0-2.0-11.3-0.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","215.80000001192093","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","0","[1066.2000000178814]","1","0","2",""
"pit-trial","43","462170","0.0-2.0-11.3-1.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","408.5","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","0","[1260.2000000178814]","1","0","2",""
"pit-trial","44","465416","0.0-2.0-11.3-2.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","389.80000001192093","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","0","[1241.8999999761581]","1","0","2",""
"pit-trial","45","468458","0.0-2.0-11.3-3.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","186.40000000596046","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","+10","[1037.5999999940395]","1","0","2",""
"pit-trial","46","471687","0.0-2.0-11.3-4.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","375","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","0","[1225.5]","1","0","2",""
"pit-trial","47","474933","0.0-2.0-11.4-0.4","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","389.90000000596046","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","0","[1240.0999999940395]","1","0","2",""
"pit-trial","48","478146","0.0-2.0-11.4-1.4","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","358.19999998807907","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","0","[1208.2999999821186]","1","0","2",""
"pit-trial","49","481469","0.0-2.0-11.4-2.4","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","464.90000000596046","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","0","[1319]","1","0","2",""
"pit-trial","50","484807","0.0-2.0-11.4-3.4","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","483.7000000178814","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","+10","[1333.800000011921]","1","0","2",""
"pit-trial","51","488022","0.0-2.0-11.4-4.4","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","359.89999997615814","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","0","[1209.9000000059605]","1","0","2",""
"pit-instructions","52","533698","0.0-2.0-11.4-5.4-0.4","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","[{""page_index"":0,""viewing_time"":9350},{""page_index"":1,""viewing_time"":6943.5},{""page_index"":2,""viewing_time"":11037.799999982119},{""page_index"":1,""viewing_time"":633.2000000178814},{""page_index"":0,""viewing_time"":3586.5},{""page_index"":1,""viewing_time"":1763.699999988079},{""page_index"":2,""viewing_time"":12357}]","45673","","","","","","","","","","","","","","","","",""
"pit-trial","53","536979","0.0-2.0-11.5-0.5","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","
","","","425.19999998807907","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","0","[1275.5]","1","0","2",""
"pit-trial","54","541088","0.0-2.0-11.5-1.5","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
""fullscreenexit"",""55"",""542868""
""blur"",""55"",""546454""
","""event"",""trial"",""time""
""blur"",""55"",""546454""
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","""event"",""trial"",""time""
""fullscreenexit"",""55"",""542868""
","","","1254.199999988079","","","16","1286","965","&#9761;","elianto","#3366ff99","-1"," ","0","0","[2104.2999999821186]","1","0","2",""
"pit-trial","55","546456","0.0-2.0-11.5-2.5","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
""fullscreenexit"",""55"",""542868""
""blur"",""55"",""546454""
""focus"",""56"",""546465""
","""event"",""trial"",""time""
""blur"",""55"",""546454""
","""event"",""trial"",""time""
""focus"",""56"",""546465""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2449""
","""event"",""trial"",""time""
""fullscreenexit"",""55"",""542868""
","","","-1","","","16","1286","965","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2",""
