"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value"
"pit-instructions","10","170067","0.0-2.0-3.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","[{""page_index"":0,""viewing_time"":19222.69999998808},{""page_index"":1,""viewing_time"":6072.800000011921},{""page_index"":2,""viewing_time"":6835.699999988079},{""page_index"":3,""viewing_time"":20088.40000000596},{""page_index"":4,""viewing_time"":21508.09999999404},{""page_index"":5,""viewing_time"":5391.9000000059605},{""page_index"":6,""viewing_time"":30038.40000000596},{""page_index"":7,""viewing_time"":6321.5999999940395},{""page_index"":8,""viewing_time"":6043.800000011921},{""page_index"":9,""viewing_time"":6170},{""page_index"":10,""viewing_time"":7027.5},{""page_index"":11,""viewing_time"":4008.2999999821186},{""page_index"":12,""viewing_time"":6128.5999999940395},{""page_index"":13,""viewing_time"":5179.600000023842}]","150037.69999998808","","","","","","","","","","","","","","","","",""
"pit-trial","11","173232","0.0-2.0-4.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","295.80000001192093","","","999","999","999","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1153.699999988079]","1","0","0",""
"pit-trial","12","176436","0.0-2.0-4.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","340.09999999403954","","","999","999","999","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1198.300000011921]","1","0","0",""
"pit-trial","13","180848","0.0-2.0-4.2-0.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","1547.2999999821186","","","999","999","999","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[2398.5]","1","0","0",""
"pit-trial","14","184005","0.0-2.0-4.3-0.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","298","","","999","999","999","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1152.199999988079]","1","0","0",""
"pit-trial","15","187292","0.0-2.0-4.4-0.4","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","421.80000001192093","","","999","999","999","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1277.800000011921]","1","0","0",""
"pit-instructions","16","208098","0.0-2.0-5.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","[{""page_index"":0,""viewing_time"":4526.200000017881},{""page_index"":1,""viewing_time"":5499},{""page_index"":2,""viewing_time"":5192.5999999940395},{""page_index"":3,""viewing_time"":5585.4000000059605}]","20803.70000001788","","","","","","","","","","","","","","","","",""
"pit-trial","17","212966","0.0-2.0-6.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1",""
"pit-trial","18","217829","0.0-2.0-6.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1",""
"pit-trial","19","222696","0.0-2.0-6.2-0.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1",""
"pit-trial","20","227564","0.0-2.0-6.3-0.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1",""
"pit-trial","21","232428","0.0-2.0-6.4-0.4","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1",""
"pit-instructions","22","371175","0.0-2.0-7.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","[{""page_index"":0,""viewing_time"":6623.100000023842},{""page_index"":1,""viewing_time"":11127.699999988079},{""page_index"":2,""viewing_time"":14774.199999988079},{""page_index"":3,""viewing_time"":6972.700000017881},{""page_index"":4,""viewing_time"":7999.299999982119},{""page_index"":5,""viewing_time"":6628.300000011921},{""page_index"":6,""viewing_time"":7258.300000011921},{""page_index"":7,""viewing_time"":8818.799999982119},{""page_index"":8,""viewing_time"":6039},{""page_index"":9,""viewing_time"":6116.200000017881},{""page_index"":10,""viewing_time"":6333},{""page_index"":11,""viewing_time"":4564.0999999940395},{""page_index"":12,""viewing_time"":7740.4000000059605},{""page_index"":13,""viewing_time"":6822.5999999940395},{""page_index"":14,""viewing_time"":7788.0999999940395},{""page_index"":15,""viewing_time"":8955.40000000596},{""page_index"":16,""viewing_time"":7281},{""page_index"":17,""viewing_time"":6902.4000000059605}]","138744.90000000596","","","","","","","","","","","","","","","","",""
"pit-trial","23","374723","0.0-2.0-8.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","693.6999999880791","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1544.4000000059605]","1","0","1",""
"pit-trial","24","379587","0.0-2.0-8.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9776;","elianto","#3366ff99"," ","-1","0","0","[]","0","0","1",""
"pit-trial","25","382763","0.0-2.0-8.0-2.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","318.19999998807907","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1168.7000000178814]","1","0","1",""
"pit-trial","26","386347","0.0-2.0-8.0-3.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","720.1999999880791","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","0","[1574]","1","0","1",""
"pit-trial","27","389428","0.0-2.0-8.0-4.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","219.40000000596046","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1071.5999999940395]","1","0","1",""
"pit-trial","28","392635","0.0-2.0-8.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","351.60000002384186","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1202.7000000178814]","1","0","1",""
"pit-trial","29","396269","0.0-2.0-8.1-1.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","775.4000000059605","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1629.0999999940395]","1","0","1",""
"pit-trial","30","399787","0.0-2.0-8.1-2.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","652","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1507.0999999940395]","1","0","1",""
"pit-trial","31","402987","0.0-2.0-8.1-3.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","342.59999999403954","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","0","[1194.5999999940395]","1","0","1",""
"pit-trial","32","406316","0.0-2.0-8.1-4.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","466.5","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1318.7999999821186]","1","0","1",""
"pit-trial","33","409859","0.0-2.0-8.2-0.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","681.3000000119209","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1531.9000000059605]","1","0","1",""
"pit-trial","34","412908","0.0-2.0-8.2-1.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","189.90000000596046","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1042.5]","1","0","1",""
"pit-trial","35","416091","0.0-2.0-8.2-2.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","322.39999997615814","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1174.5]","1","0","1",""
"pit-trial","36","419003","0.0-2.0-8.2-3.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","52.5","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","0","[904.7999999821186]","1","0","1",""
"pit-trial","37","422147","0.0-2.0-8.2-4.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","284.2999999821186","","","999","999","999","&#9776;","elianto","#3366ff99"," "," ","1","+10","[1136.9000000059605]","1","0","1",""
"call-function","38","422150","0.0-2.0-9.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","39","498501","0.0-2.0-10.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","[{""page_index"":0,""viewing_time"":33439.20000001788},{""page_index"":1,""viewing_time"":7308.4000000059605},{""page_index"":2,""viewing_time"":18200.19999998808},{""page_index"":3,""viewing_time"":8979.699999988079},{""page_index"":4,""viewing_time"":8423}]","76350.80000001192","","","","","","","","","","","","","","","","",""
"pit-trial","40","503372","0.0-2.0-11.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2",""
"pit-trial","41","508234","0.0-2.0-11.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2",""
"pit-trial","42","513100","0.0-2.0-11.0-2.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2",""
"pit-trial","43","517964","0.0-2.0-11.0-3.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9761;","elianto","#3366ff99","-1","-1","1","0","[]","0","0","2",""
"pit-trial","44","522826","0.0-2.0-11.0-4.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2",""
"pit-trial","45","527691","0.0-2.0-11.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2",""
"pit-trial","46","532555","0.0-2.0-11.1-1.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
""blur"",""10"",""40960""
""focus"",""10"",""45229""
""blur"",""10"",""60471""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""blur"",""10"",""40960""
""blur"",""10"",""60471""
","""event"",""trial"",""time""
""focus"",""10"",""45229""
""focus"",""10"",""72154""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2045""
","
","","","-1","","","999","999","999","&#9761;","elianto","#3366ff99","-1","-1","1","+10","[]","0","0","2",""
